gene,logfoldchange,pvals,pvals_adj,group
Cp,1.9626399278640747,0.0,0.0,Fib.1
Gfra1,2.229478359222412,0.0,0.0,Fib.1
Tcf21,1.875160813331604,0.0,0.0,Fib.1
Ndufa4l2,1.852388858795166,0.0,0.0,Fib.1
Adamts5,1.9085546731948853,0.0,0.0,Fib.1
Gas1,1.8914545774459839,0.0,0.0,Fib.1
Ifi205,1.9279502630233765,0.0,0.0,Fib.1
Col1a1,1.9659368991851807,0.0,0.0,Fib.1
Mgp,2.8523378372192383,0.0,0.0,Fib.1
Slc10a6,2.1000752449035645,0.0,0.0,Fib.1
Arhgap24,1.8015583753585815,0.0,0.0,Fib.1
Col1a2,2.0703601837158203,0.0,0.0,Fib.1
Tnfaip2,1.8708515167236328,0.0,0.0,Fib.1
Prss23,2.0412471294403076,0.0,0.0,Fib.1
Pcdh9,1.9510377645492554,0.0,0.0,Fib.1
Gsn,3.0634257793426514,0.0,0.0,Fib.1
Pam,1.6464811563491821,0.0,0.0,Fib.1
Atf5,1.7760988473892212,0.0,0.0,Fib.1
Fap,2.1588916778564453,0.0,0.0,Fib.1
Tnfaip6,2.2305572032928467,0.0,0.0,Fib.1
Mt1,1.8866671323776245,0.0,0.0,Fib.1
Thbs1,2.1647629737854004,0.0,0.0,Fib.1
Col3a1,2.0006844997406006,0.0,0.0,Fib.1
Col8a1,1.6021562814712524,0.0,0.0,Fib.1
Sulf1,1.58501136302948,0.0,0.0,Fib.1
Il1r1,1.5837708711624146,0.0,0.0,Fib.1
Bhlhe40,1.6046340465545654,0.0,0.0,Fib.1
Thsd7a,1.5539195537567139,0.0,0.0,Fib.1
Sgcd,1.6661593914031982,0.0,0.0,Fib.1
Col5a2,1.4848417043685913,0.0,0.0,Fib.1
Ccn1,1.8588517904281616,0.0,0.0,Fib.1
Gadd45b,1.5468029975891113,0.0,0.0,Fib.1
Rnd3,1.4643011093139648,0.0,0.0,Fib.1
Fibin,1.510440468788147,0.0,0.0,Fib.1
Gadd45a,1.9671791791915894,0.0,0.0,Fib.1
Il6,2.5255725383758545,0.0,0.0,Fib.1
Rgs17,1.771204948425293,0.0,0.0,Fib.1
Svep1,1.4535465240478516,0.0,0.0,Fib.1
Gfpt2,1.433954119682312,0.0,0.0,Fib.1
Serpine2,1.320439338684082,0.0,0.0,Fib.1
Vcam1,1.414372205734253,0.0,0.0,Fib.1
Bag3,1.2889699935913086,0.0,0.0,Fib.1
Itgbl1,1.601650595664978,0.0,0.0,Fib.1
Eln,1.372493028640747,0.0,0.0,Fib.1
Adgrl3,2.1567471027374268,0.0,0.0,Fib.1
Kcnk2,1.7296236753463745,0.0,0.0,Fib.1
Prkg1,1.324107050895691,0.0,0.0,Fib.1
Abi3bp,1.265697717666626,0.0,0.0,Fib.1
Adamts4,2.6702497005462646,0.0,0.0,Fib.1
Nupr1,1.177734375,0.0,0.0,Fib.1
Pdpn,1.4049203395843506,0.0,0.0,Fib.1
Lvrn,1.8235957622528076,0.0,0.0,Fib.1
Dnajb1,1.6460567712783813,0.0,0.0,Fib.1
Tgfb2,1.4963257312774658,0.0,0.0,Fib.1
Serpine1,2.144963026046753,0.0,0.0,Fib.1
Ngf,1.2742825746536255,1.1948659092296545e-293,3.5143114977342778e-292,Fib.1
Anxa1,1.2202816009521484,2.078800649046602e-290,6.02550912767131e-289,Fib.1
Cebpb,1.0866392850875854,1.7073522146705236e-283,4.8781491847729245e-282,Fib.1
Lsamp,1.4199589490890503,1.9845656567701783e-283,5.590325793718812e-282,Fib.1
Myc,2.129077196121216,2.5892301261174913e-275,7.093781167445182e-274,Fib.1
Mt2,1.5907676219940186,3.447744512320382e-275,9.318228411676708e-274,Fib.1
Bmper,1.348979115486145,1.7320711075906083e-274,4.5580818620805486e-273,Fib.1
Igfbp6,1.148681640625,3.1463330727599175e-265,8.172293695480305e-264,Fib.1
Adamts1,1.2970025539398193,1.3462154916792815e-264,3.4518345940494396e-263,Fib.1
Fbln2,1.2820481061935425,2.141293974946205e-264,5.420997404927101e-263,Fib.1
Socs1,1.9475598335266113,7.963599934278659e-257,1.9663209714268293e-255,Fib.1
1200007C13Rik,2.338576078414917,1.7970635639875114e-250,4.2787227713988364e-249,Fib.1
Aspn,1.189212679862976,1.3349316555636582e-248,3.141015660149784e-247,Fib.1
Irf1,1.1510382890701294,1.6992910685840426e-244,3.8620251558728243e-243,Fib.1
Fstl1,1.2616541385650635,4.326241787681739e-232,9.508223709190635e-231,Fib.1
Cstf3,1.3920906782150269,8.953655677707805e-230,1.9255173500446893e-228,Fib.1
Gm12840,1.6356011629104614,4.605668708074275e-228,9.696144648577422e-227,Fib.1
Loxl2,1.064685344696045,1.4516474997189043e-225,3.024265624414384e-224,Fib.1
Foxc1,1.7752987146377563,1.647674491233188e-225,3.397266992233377e-224,Fib.1
Negr1,1.1514980792999268,9.249204942210047e-224,1.887592845348989e-222,Fib.1
Rbfox1,2.271294593811035,1.0787803043170714e-220,2.1152554986609244e-219,Fib.1
Hk2,1.393162488937378,3.981408721635244e-220,7.730890721621834e-219,Fib.1
Ikzf4,2.426941156387329,6.900560058872944e-218,1.3270307805524892e-216,Fib.1
Adm,1.5847251415252686,8.799461753074537e-217,1.6760879529665785e-215,Fib.1
Dnm3os,1.583775520324707,1.3801586930328679e-211,2.6040730057223924e-210,Fib.1
Olfr1033,1.149254560470581,3.37040910490998e-210,6.24149834242589e-209,Fib.1
Kcnip1,2.9732606410980225,5.14532199299974e-209,9.440957785320623e-208,Fib.1
C3,1.1881349086761475,4.2078868216894297e-203,7.514083610159695e-202,Fib.1
Pcdh7,1.0898774862289429,8.002333752004651e-193,1.3679202994879745e-191,Fib.1
Penk,1.1552261114120483,1.1231215748476173e-191,1.903595889572233e-190,Fib.1
Mfap5,1.053226351737976,1.1675932152793496e-190,1.9459886921322494e-189,Fib.1
Dclk1,1.0641359090805054,3.458973266285314e-188,5.670447977516909e-187,Fib.1
Slit2,1.524150013923645,1.1929980404120632e-183,1.924190387761392e-182,Fib.1
Nmb,1.7101879119873047,4.041652857819932e-177,6.415321996539574e-176,Fib.1
Gk5,1.2493526935577393,1.9708058908225183e-175,3.079384204410185e-174,Fib.1
Necab1,2.453164577484131,2.535403043775626e-174,3.930857432210272e-173,Fib.1
Phlda1,1.0796562433242798,1.1163028321284307e-169,1.6913679274673192e-168,Fib.1
Hmcn2,1.1506530046463013,5.201539989675418e-167,7.821864646128447e-166,Fib.1
Ccdc80,1.1363742351531982,6.25487902848314e-167,9.335640341019611e-166,Fib.1
Meg3,1.1698660850524902,1.3460975181850088e-161,1.9368309614172785e-160,Fib.1
Spon2,1.2824140787124634,8.643749789418256e-161,1.2260637999174833e-159,Fib.1
Blnk,1.0386255979537964,1.8532058412468485e-160,2.591896281464124e-159,Fib.1
Apod,1.3335460424423218,1.1669330237797382e-158,1.6207403108051922e-157,Fib.1
Cxcl14,1.7833118438720703,7.82124145287496e-152,1.0091924455322529e-150,Fib.1
Ifitm1,1.828653335571289,2.956697708754452e-137,3.379083095719374e-136,Fib.1
Nckap5,1.3269041776657104,1.675594930304859e-134,1.8617721447831767e-133,Fib.1
Efna5,1.0301791429519653,2.6921073289677935e-130,2.9262036184432537e-129,Fib.1
Chsy3,1.4030083417892456,1.0699273487994271e-129,1.1566782149182995e-128,Fib.1
Nr4a3,1.4122426509857178,6.747180012780349e-116,6.680376250277572e-115,Fib.1
Ldlr,1.064560055732727,5.200495602174272e-112,4.929379717700732e-111,Fib.1
Aldh1a2,1.3151875734329224,1.1800864861763229e-110,1.1080624283345756e-109,Fib.1
Lox,1.6391485929489136,9.061595486153487e-105,8.12699146740223e-104,Fib.1
Ces1d,1.0751925706863403,3.932884494382832e-97,3.1463075955062656e-96,Fib.1
G530011O06Rik,1.199203372001648,7.836647404862335e-88,5.8701478688107374e-87,Fib.1
Gm26802,1.8388054370880127,2.3829283171235456e-84,1.7020916550882467e-83,Fib.1
Dpyd,1.258956789970398,7.606029968114461e-84,5.413544461291431e-83,Fib.1
Gm17501,1.5137532949447632,6.823616910154917e-80,4.657758983040899e-79,Fib.1
Slc1a3,1.2109061479568481,5.631650048435875e-78,3.754433365623917e-77,Fib.1
Notch3,1.0843384265899658,5.4850922287771454e-77,3.620522923285245e-76,Fib.1
Gm15726,1.1499910354614258,7.544533991658117e-76,4.915005857757731e-75,Fib.1
Ccl11,1.8030802011489868,3.258533812016984e-75,2.102279878720635e-74,Fib.1
Ptgs2,1.1027429103851318,5.12210396900993e-74,3.272909884351393e-73,Fib.1
Grik2,1.106278896331787,7.488383181291376e-73,4.709674956787029e-72,Fib.1
Enpp3,1.0075914859771729,5.908364840437974e-69,3.527381994291328e-68,Fib.1
Itpkc,1.4593682289123535,4.81158836102687e-65,2.703139528666781e-64,Fib.1
Dok6,2.537126302719116,3.029038429837502e-62,1.646216537955164e-61,Fib.1
Gm13889,1.2772419452667236,5.951836537360795e-61,3.165870498596168e-60,Fib.1
Mmp3,1.2855620384216309,6.228824574845041e-59,3.235753025893528e-58,Fib.1
Lepr,1.1739647388458252,9.1351409829654e-55,4.467061605362054e-54,Fib.1
Bmp2,1.055111050605774,2.0423734053512715e-50,9.433595405779546e-50,Fib.1
Pde1c,1.6911338567733765,5.2871914827337935e-50,2.4364937708450663e-49,Fib.1
Tll2,2.0729987621307373,1.962830953100557e-48,8.901727678460576e-48,Fib.1
Ptn,1.2021872997283936,8.362974984048574e-44,3.596978487762827e-43,Fib.1
Fetub,1.4107381105422974,1.14671207291861e-43,4.910972475026167e-43,Fib.1
Rgs7,2.1332948207855225,2.966255887925848e-42,1.243713160555911e-41,Fib.1
Trhde,1.5181699991226196,5.477669216240397e-38,2.195458603703566e-37,Fib.1
Gm26885,1.1473510265350342,8.269831013246192e-31,3.045978273755503e-30,Fib.1
Unc5c,1.0570560693740845,2.0367599891014684e-29,7.352924148380752e-29,Fib.1
Tfpi2,1.7316808700561523,2.5191730066621853e-29,9.078100924908775e-29,Fib.1
Hdx,1.5961517095565796,3.454152046063558e-29,1.2358325746202355e-28,Fib.1
Ch25h,1.3792825937271118,1.514903895944292e-26,5.196925886601345e-26,Fib.1
Plvap,1.477205514907837,3.339354740022507e-23,1.0966682233243044e-22,Fib.1
Tubb3,1.156272530555725,3.47166479641791e-21,1.0951623963463438e-20,Fib.1
Wdr95,1.4132763147354126,4.187514244103847e-20,1.3024927664397657e-19,Fib.1
Mcoln2,1.761495590209961,1.342009718163897e-18,4.104005254323844e-18,Fib.1
Fbn2,1.7134007215499878,1.8570611336090796e-18,5.6531541357962844e-18,Fib.1
Alkal2,1.2191293239593506,1.042269515848272e-17,3.1393660115911805e-17,Fib.1
Gm16685,1.9171042442321777,5.105807598728063e-17,1.512831881104611e-16,Fib.1
Rhox5,1.2868714332580566,9.069777123614728e-13,2.4814711692516358e-12,Fib.1
Ankrd1,1.572269082069397,1.1753412923774483e-08,2.9605574115300964e-08,Fib.1
Asb4,1.1352542638778687,1.6186848230000682e-08,4.0467120575001705e-08,Fib.1
Rgs20,1.2457181215286255,2.5959602804282807e-06,6.1225478311987756e-06,Fib.1
Opcml,-1.9582386016845703,3.880480890901548e-06,9.098431162723443e-06,Fib.1
Hp,-3.4156205654144287,3.6335499069050716e-06,8.5394827424326e-06,Fib.1
Cyfip2,-4.879182815551758,3.2671042022453637e-06,7.687304005283208e-06,Fib.1
Aox3,-1.6723438501358032,2.363469728671982e-06,5.5808021928500165e-06,Fib.1
Cks2,-1.2051758766174316,1.9843780046411635e-06,4.696752673706896e-06,Fib.1
Adamts19,-1.2726508378982544,1.8855110733171063e-06,4.4680357187609155e-06,Fib.1
Tfec,-5.987924098968506,1.2303234842513256e-06,2.922383573043529e-06,Fib.1
Nebl,-5.1244964599609375,1.2028991313703923e-06,2.860640027040172e-06,Fib.1
Dpp4,-1.143862009048462,1.1638972642440397e-06,2.771183962485809e-06,Fib.1
Il1r2,-2.7989871501922607,1.0913133753275876e-06,2.604566528228133e-06,Fib.1
Pkib,-6.919809341430664,1.0500047851407936e-06,2.5119731701932863e-06,Fib.1
Apoc2,-5.738571643829346,8.113977376695942e-07,1.9434676351367528e-06,Fib.1
Gramd1b,-1.5345258712768555,7.409137417206941e-07,1.7767715628793625e-06,Fib.1
Cyp26b1,-4.435878753662109,7.183870615782872e-07,1.7248188753380245e-06,Fib.1
Slc16a3,-1.197769284248352,5.786552963612654e-07,1.3943501117138926e-06,Fib.1
P2ry10b,-2.7782394886016846,4.2889498957378845e-07,1.0372309300454376e-06,Fib.1
Ifi213,-3.2255094051361084,4.2389247113083963e-07,1.0263740221085706e-06,Fib.1
Cst6,-1.3319003582000732,4.109417128945107e-07,9.96222334289723e-07,Fib.1
Pdgfc,-6.540417194366455,3.3138796435291477e-07,8.053170458151028e-07,Fib.1
Ms4a4a,-6.2986369132995605,3.244945350778225e-07,7.895244162477433e-07,Fib.1
Sh2b2,-1.3749452829360962,2.57239906935332e-07,6.274144071593465e-07,Fib.1
Slc37a2,-2.1019554138183594,2.0776665744875394e-07,5.079869375275158e-07,Fib.1
Npl,-3.308734655380249,1.8579817611148088e-07,4.548302964785334e-07,Fib.1
Rasgrp1,-4.784260272979736,1.7932454861282945e-07,4.3952095248242515e-07,Fib.1
Cadm3,-1.8945904970169067,1.4800765570606226e-07,3.641024740616538e-07,Fib.1
Robo2,-1.8550490140914917,1.3809304803815e-07,3.401306601924877e-07,Fib.1
Spp1,-2.6913998126983643,1.1076529506133111e-07,2.731573244422469e-07,Fib.1
Sema3g,-5.988990306854248,8.258062183136992e-08,2.044074797806186e-07,Fib.1
Stat4,-7.018104553222656,2.9005488285283483e-08,7.19739163406538e-08,Fib.1
Adam8,-3.871865749359131,2.874399761554116e-08,7.141365867215194e-08,Fib.1
Noct,-1.078700065612793,2.1499023279529866e-08,5.354675785686143e-08,Fib.1
Chrm3,-1.5636028051376343,1.7432715772621768e-08,4.352738020629655e-08,Fib.1
Myl2,-1.4730300903320312,1.3545913777982614e-08,3.3949658591435124e-08,Fib.1
Cd83,-1.6982327699661255,1.2353241204134641e-08,3.103829448275035e-08,Fib.1
Cpm,-2.441479206085205,1.193430125694474e-08,3.002339938854022e-08,Fib.1
Clu,-3.7103018760681152,1.0799157030300858e-08,2.7270598561365802e-08,Fib.1
Napsa,-5.603238105773926,8.252715498622319e-09,2.0866537291080452e-08,Fib.1
Klra9,-5.440422058105469,2.3735389460272733e-09,6.0626793001973775e-09,Fib.1
Lyve1,-3.7364754676818848,2.1962062530796847e-09,5.616895787927582e-09,Fib.1
Bcl2a1a,-5.442755699157715,1.661485595851675e-09,4.260219476542756e-09,Fib.1
Clec10a,-4.8480024337768555,1.6605263764317958e-09,4.260219476542756e-09,Fib.1
Dkk3,-1.4908071756362915,1.3111603222706975e-09,3.3705920880994794e-09,Fib.1
Piezo2,-3.324237585067749,1.2906232265212677e-09,3.3220675071332502e-09,Fib.1
Ms4a4c,-6.386260032653809,9.13513314765265e-10,2.36661480509136e-09,Fib.1
Ccl24,-4.446649074554443,7.094766650344767e-10,1.8404063943825595e-09,Fib.1
Gm14636,-1.2625712156295776,6.997350302623497e-10,1.8174935850970122e-09,Fib.1
Myo1f,-1.0260082483291626,6.47237415821312e-10,1.6833222778187567e-09,Fib.1
Havcr2,-4.450923919677734,5.913446964924977e-10,1.5399601471158793e-09,Fib.1
Plscr2,-1.0530868768692017,4.150136084416617e-10,1.0850028978866972e-09,Fib.1
Ptpn22,-4.656309604644775,1.4219589663286898e-10,3.7321757646422304e-10,Fib.1
Uchl1,-1.3354781866073608,1.144873042815804e-10,3.0088647642990907e-10,Fib.1
Clec4b1,-5.714805603027344,4.119158086376661e-11,1.0868490993078261e-10,Fib.1
Pdlim3,-1.1584950685501099,3.507658284997915e-11,9.267260990747465e-11,Fib.1
4930430E12Rik,-4.986171722412109,2.943292867955252e-11,7.786489068664687e-11,Fib.1
Igfbp3,-1.5180058479309082,2.638808381133258e-11,6.990220877174193e-11,Fib.1
Crispld1,-2.764376401901245,1.47581585113652e-11,3.914630904871405e-11,Fib.1
Ltc4s,-2.384752035140991,9.30206139687507e-12,2.4772467102197258e-11,Fib.1
Mxd1,-1.177309274673462,8.056361097590872e-12,2.1512312677145186e-11,Fib.1
Il1rn,-4.571965217590332,6.9045836204261344e-12,1.8486167658436772e-11,Fib.1
Zfand2a,-1.1693133115768433,5.200044093597688e-12,1.394113698015466e-11,Fib.1
Gpr34,-4.608473300933838,4.784267914317313e-12,1.2843672253200841e-11,Fib.1
Arl5c,-2.8786563873291016,4.253280505649844e-12,1.1433549746370548e-11,Fib.1
Klra2,-5.703394889831543,2.8160242550635873e-12,7.590361873486758e-12,Fib.1
Adamts9,-1.2074767351150513,2.7407539081999366e-12,7.39744644588377e-12,Fib.1
Ripor2,-4.1189494132995605,2.4671839508560025e-12,6.66806473204325e-12,Fib.1
Nav2,-4.063325881958008,1.2495096140588091e-12,3.3907994954106083e-12,Fib.1
Gm20513,-5.043034076690674,1.2120391200102527e-12,3.293584565245252e-12,Fib.1
Scimp,-5.642539978027344,1.207526959739335e-12,3.285787645549211e-12,Fib.1
Cpe,-3.2622482776641846,1.0845839537311828e-12,2.959301374437061e-12,Fib.1
Cd163,-4.145328521728516,1.0761025892707228e-12,2.940171008936401e-12,Fib.1
Palld,-1.9276150465011597,6.65981964777296e-13,1.8271110144781783e-12,Fib.1
Specc1,-1.0637868642807007,6.195039517463025e-13,1.701933933368963e-12,Fib.1
Sntb1,-3.3370532989501953,3.392184207187814e-13,9.332006072043504e-13,Fib.1
Hbegf,-1.513725996017456,3.367082737864294e-13,9.275710021664723e-13,Fib.1
Gm21188,-6.072071075439453,2.775412069438837e-13,7.656309157072655e-13,Fib.1
Adamts6,-1.0043208599090576,1.89760671624528e-13,5.242007503440001e-13,Fib.1
Cxcl9,-4.089812755584717,1.7243388834971533e-13,4.776562004147239e-13,Fib.1
P3h2,-1.3154776096343994,6.693869951925959e-14,1.8594083199794332e-13,Fib.1
Cenpa,-1.831464409828186,5.836137299095553e-14,1.623403977495286e-13,Fib.1
Adssl1,-4.893702030181885,5.64488118924287e-14,1.5723903034102702e-13,Fib.1
E330020D12Rik,-4.75105094909668,4.223540952731893e-14,1.17976004266254e-13,Fib.1
Rab11fip1,-5.744047164916992,2.3299345262557926e-14,6.517299374142078e-14,Fib.1
Fcgr4,-6.009425163269043,2.2503633249458995e-14,6.303538725338655e-14,Fib.1
Sorbs2,-5.661803245544434,2.1698809985661366e-14,6.086622716875559e-14,Fib.1
5430427O19Rik,-4.954916954040527,1.8726924170182324e-14,5.260371957916383e-14,Fib.1
Nceh1,-1.0868861675262451,1.498339039180839e-14,4.2206733498051806e-14,Fib.1
Serpinb1a,-1.7844839096069336,1.2652232701682371e-14,3.574077034373551e-14,Fib.1
Clec4e,-4.618329048156738,1.207102956519632e-14,3.419555117619354e-14,Fib.1
C430049B03Rik,-4.016685962677002,1.053840566245064e-14,2.989618627645572e-14,Fib.1
Hcst,-5.704258441925049,5.940211505283489e-15,1.6923679502232163e-14,Fib.1
Efhd1,-1.4975625276565552,5.906135147776703e-15,1.685059956569673e-14,Fib.1
Sorl1,-2.9809579849243164,1.986080024359978e-15,5.690773708767845e-15,Fib.1
Fgr,-6.101303577423096,1.8511342464855412e-15,5.311719502110592e-15,Fib.1
Ccrl2,-1.2640559673309326,1.4943979905393106e-15,4.2942470992508926e-15,Fib.1
Fxyd2,-2.800139904022217,9.98031477074819e-16,2.8748772189736896e-15,Fib.1
Ciita,-5.316206932067871,8.508568706957813e-16,2.462682693764924e-15,Fib.1
Lmnb1,-1.635292887687683,8.361323507560017e-16,2.423572031176817e-15,Fib.1
Nlrp1b,-5.519529342651367,6.480657153538737e-16,1.883911963238005e-15,Fib.1
Ifi209,-5.773850440979004,5.424046773247129e-16,1.5790529179758744e-15,Fib.1
Art3,-1.214460015296936,5.421890330292335e-16,1.5790529179758744e-15,Fib.1
Adgrg6,-4.304130554199219,5.141628941299351e-16,1.5034002752337281e-15,Fib.1
S100a4,-1.0989909172058105,3.6284074213928937e-16,1.0640490971826667e-15,Fib.1
Tnip3,-4.798536777496338,1.7151115024186413e-16,5.0444455953489445e-16,Fib.1
Cass4,-5.57455587387085,6.388405622350818e-17,1.8872690169426344e-16,Fib.1
Flt4,-6.0257039070129395,5.169957930983982e-17,1.5295733523621248e-16,Fib.1
Rnf180,-4.913980484008789,5.0850529130776774e-17,1.5089177783613284e-16,Fib.1
Cd180,-4.048872947692871,2.6737226374376415e-17,7.95750784951679e-17,Fib.1
Tagap,-5.378272533416748,2.34558984839512e-17,7.00176074147797e-17,Fib.1
Aplnr,-5.364129543304443,2.1428359833840206e-17,6.406086646887953e-17,Fib.1
Osm,-5.095553874969482,2.113598352468894e-17,6.328138779846987e-17,Fib.1
Clec4n,-5.3252153396606445,2.1010377259057703e-17,6.299963196119251e-17,Fib.1
Clec4d,-4.880258083343506,6.043379512529516e-18,1.8257944146614852e-17,Fib.1
Rgs5,-3.9404523372650146,5.052972700646399e-18,1.5288873526917997e-17,Fib.1
Il21r,-5.679297924041748,4.3352041200030264e-18,1.3136982181827352e-17,Fib.1
Ccr2,-5.011274814605713,3.1504266950070775e-18,9.561234279232404e-18,Fib.1
Ccr1,-5.249722957611084,3.142156862529086e-18,9.550628761486584e-18,Fib.1
Batf,-1.6275551319122314,1.8415865548626123e-18,5.61459315506894e-18,Fib.1
Folr2,-4.379157543182373,1.6814962678740275e-18,5.134339749233672e-18,Fib.1
Postn,-1.9847450256347656,9.267445222547373e-19,2.8384212013927633e-18,Fib.1
Dclre1c,-1.1176384687423706,5.551755066314618e-19,1.70560831530403e-18,Fib.1
Ccl12,-3.7562291622161865,2.5184038270358825e-19,7.748934852418099e-19,Fib.1
Ifi30,-1.1544142961502075,2.378428054253875e-19,7.329516345928736e-19,Fib.1
Rhoh,-5.509575843811035,1.2999157897459e-19,4.012085770820679e-19,Fib.1
Acsl1,-1.436556339263916,9.934529069038815e-20,3.075705594129664e-19,Fib.1
Raet1e,-5.67761754989624,7.197789957779091e-20,2.2318728551252997e-19,Fib.1
Sap30,-1.4818847179412842,2.4301195869283335e-20,7.594123709151042e-20,Fib.1
Fam189a2,-1.7579126358032227,1.9602025148097375e-20,6.135219138684624e-20,Fib.1
Cyp4f18,-5.410728454589844,1.4569435867833086e-20,4.5672212751827854e-20,Fib.1
2610307P16Rik,-1.965087890625,9.8923934535116e-21,3.105932010521695e-20,Fib.1
Cmah,-5.244947910308838,2.0771373965982212e-21,6.573219609488042e-21,Fib.1
Sema4d,-3.5914855003356934,1.784467876525024e-21,5.65599960863716e-21,Fib.1
Phf11b,-2.3175673484802246,1.1762166129598904e-21,3.739957433894723e-21,Fib.1
Rnf149,-1.3927922248840332,1.148335118401595e-21,3.657118211470048e-21,Fib.1
Bank1,-6.494925022125244,1.0483094197363937e-21,3.3438896961288476e-21,Fib.1
Bcl2a1d,-5.187193870544434,9.678236964594807e-22,3.0920884870909924e-21,Fib.1
Pilra,-5.912718772888184,6.750532482012441e-22,2.1636322057732182e-21,Fib.1
Pf4,-2.189016580581665,5.342422726187508e-22,1.7178208122789414e-21,Fib.1
Lilra5,-5.551960468292236,5.043634083829941e-22,1.6243588031658425e-21,Fib.1
Sncg,-4.896317005157471,3.675572449818788e-22,1.185668532199609e-21,Fib.1
Hmcn1,-2.4711735248565674,3.668058660253282e-22,1.1851562714873287e-21,Fib.1
Slc9a9,-1.2358639240264893,3.3171912509150726e-22,1.0735246766715446e-21,Fib.1
Gbp4,-3.1636903285980225,1.7246221120156061e-22,5.59034720264378e-22,Fib.1
Cd72,-4.421678066253662,1.1247427609476725e-22,3.657700035602187e-22,Fib.1
4933406I18Rik,-1.8733508586883545,1.0903547010334917e-22,3.5516439773077907e-22,Fib.1
Csf3r,-4.974055767059326,7.5089316193432e-23,2.449896123766134e-22,Fib.1
Ninj1,-1.109349012374878,6.08321091447754e-23,1.987977423031876e-22,Fib.1
Mylk,-2.5193920135498047,5.847976367537011e-23,1.9142312168697253e-22,Fib.1
Gm34084,-4.740128040313721,4.121898171698374e-23,1.3514420235076638e-22,Fib.1
Cx3cr1,-1.5217925310134888,9.625487015888707e-24,3.171494898151139e-23,Fib.1
